id,title,description,date,dev_id,pub_id,metascore,age_rating,agency
877200,Zero Caliber VR,"Zero Caliber is a military FPS developed for VR. Play the Singleplayer campaign or fight alongside your friends in Co-op (PvP mode currently in Closed Beta)! Customize your weapons on-the-fly, use realistic weapon handling and physics to accomplish your mission: saving humanity!","9 Nov, 2018",4254,4254,N/A,,
877810,Anodyne 2: Return to Dust,"Run, jump, and drive across vast, dreamy 3D landscapes. Shrink into surreal, 2D dungeons inside of characters' bodies. Travel the world, meet strange people, and save the world from the dangerous Nano Dust. Don't miss the follow-up to the classic game 'Anodyne'!","12 Aug, 2019",4255,4256,N/A,,
877850,TribeXR DJ School,Become a VR DJ: Practice on club-standard Pioneer DJ equipment. Take lessons from DJ instructors. Join Masterclasses. Mix back-to-back with DJs around the world. Perform to a global audience.Join us on Discord (https://discord.gg/tribexr). Start your DJ journey!*WINDOWS 10 Required*,"25 Mar, 2019",4257,4257,N/A,,
878463,TEKKEN 7 - DLC7: Armor King,,"3 Dec, 2018",677,55,N/A,16,PEGI
878465,TEKKEN 7 - DLC9: Negan,,"28 Feb, 2019",677,55,N/A,16,PEGI
878670,Shenmue III,"Shenmue III sees the eagerly anticipated continuation of the epic story-driven saga. Take control of Ryo Hazuki, a teenage martial artist, determined to unravel the mystery behind his father's murder and to exact revenge on the killer.","19 Nov, 2020",4258,877,69,16,PEGI
879000,Comanche,"Comanche is a modern helicopter shooter set in an alternative future. Fight in the evolving singleplayer campaign, master your skills in Conflicts missions, or compete with other players in the explosive team-based multiplayer modes.","26 Aug, 2021",4259,265,N/A,,
879140,Space Channel 5 VR Kinda Funky News Flash!,"SEGA’s legendary Dreamcast rhythm game “Space Channel 5 ” is coming to virtual reality as ”Space Channel 5 VR Kinda Funky News Flash!"". Heroine Ulala will navigate you through the world of “Space Channel 5”","8 Dec, 2020",4260,4260,N/A,,
879510,Lucy Got Problems,"Lucy, an airhead succubus spy, was sent into the elven forest to... um... what was she supposed to do?! Find out how to survive in the forest full of dangers and lustful elves. And do your best to save the day!","28 Sep, 2018",2167,2167,N/A,,
880580,YORG.io,YORG.io is a game with an original twist on supply chains and zombies. Your goal is to build a base which survives the night which is when zombies attack. Build and upgrade defensive towers to protect your base and try to survive as long as possible.,"23 May, 2019",1548,1549,N/A,,
880940,Pummel Party,Pummel Party is a 4-8 player online and local-multiplayer party game. Pummel friends or AI using a wide array of absurd items in the board mode and compete to destroy friendships in the unique collection of minigames.,"20 Sep, 2018",4261,4261,N/A,,
880950,Maitetsu:Pure Station,美少女游戏品牌Lose在2016年推出的《爱上火车》获得萌系游戏大赏2016的准大奖和剧本奖金奖。另外在Getchu举办的“美少女游戏大赏2016”中获得综合部门第2名、剧本部门第4名、系统部门第2名、绘图部门第6名、音乐部门第8名、影片部门第7名、角色部门（八六）第3名。,"21 Sep, 2018",3922,450,N/A,,
881100,Noita,"Noita is a magical action roguelite set in a world where every pixel is physically simulated. Fight, explore, melt, burn, freeze and evaporate your way through the procedurally generated world using spells you've created yourself.","15 Oct, 2020",4262,4262,N/A,,
881420,Six Ages: Ride Like the Wind,"Life between myths. Lead your clan into legend or obscurity. Plan ahead as you read this challenging storybook strategy game, immersing you in the land of old gods and magic also seen in King of Dragon Pass.","17 Oct, 2019",4263,2896,87,,
881960,Tropico 6 - El Prez Edition Upgrade,,"29 Mar, 2019",616,171,N/A,16,PEGI
882020,Monster Energy Supercross - The Official Videogame 2,"All the thrills of the Monster Energy AMA Supercross 2018 Championship! Live the life of a pro, put yourself to the test in the Compound, tackle challenges, manage your events and attract new sponsors to earn fame and unlock new content!","8 Feb, 2019",551,551,80,12,PEGI
882100,XCOM®: Chimera Squad,XCOM: Chimera Squad delivers an all-new story and turn-based tactical combat experience in the XCOM universe.,"23 Apr, 2020",1374,105,N/A,16,PEGI
882140,Reentry - An Orbital Simulator,"Do you have what it takes to be an astronaut? Reentry is a realistic space flight simulator based on NASAs space programs; from the first American human spaceflight in Project Mercury, the rendezvous and EVAs of Project Gemini to the Moon landing in Project Apollo.","15 Nov, 2018",4264,4264,N/A,,
882250,Metro Sim Hustle,"Take the reins of an underground commuter train as you hustle your way to the top in a city full of hot real estate, cheap entertainment, and a diverse set of metropolitan residents.","24 Jul, 2021",4265,4265,N/A,,
882710,東方幕華祭 TouHou Makuka Sai ~ Fantastic Danmaku Festival,"Fantastic Danmaku Festival is a Touhou Project fanfiction STG with colourful danmaku, beautiful remix music and original music. Besides the characters we know in Touhou Project, there is also a brand new original character named Nix in this game! With the Scarlet Devil mansion as their stage, the girls are soaring in the sky of Gensokyo!","16 Aug, 2018",4266,4266,N/A,,
882790,天命奇御 Fate Seeker,"Fate Seeker is an original action role-playing PC game developed by JSL ENTERTAINMENT. You play as “the Chosen One”, destined to change the universe. Wonder freely in countless main storyline, and challenge yourself to solve mysteries, master martial art and nurture friendship or even true love.","7 Aug, 2018",4267,4267,N/A,,
883070,Viviette,"Exploration, puzzles and a touch of classic horror awaits you! Uncover the secrets and mysteries of Neuville's Mansion. Test your logic against diverse puzzles, locate and use a variety of items, and don't lose your sense of direction, as navigation itself becomes an obstacle in your path!","18 Oct, 2018",2013,2013,N/A,,
883150,Kingdom Come: Deliverance – From the Ashes,,"5 Jul, 2018",225,225,54,18,PEGI
883360,Beyond Blue,Beyond Blue is a single-player narrative adventure that takes you deep into our planet’s beating blue heart. Explore the awesome wonder and unbounded mystery that exists within the world’s ocean.,"11 Jun, 2020",2820,2820,72,7,PEGI
883710,Resident Evil 2,"A deadly virus engulfs the residents of Raccoon City in September of 1998, plunging the city into chaos as flesh eating zombies roam the streets for survivors. An unparalleled adrenaline rush, gripping storyline, and unimaginable horrors await you. Witness the return of Resident Evil 2.","24 Jan, 2019",686,686,89,18,PEGI
884140,Railway Empire - Crossing the Andes,,"19 Oct, 2018",919,171,N/A,3,PEGI
884260,Akane,"2121 A.D, with no escape options, Akane prepares for her final battle in the rain-soaked neon streets of Mega-Tokyo. Akane is an arena arcade slasher. Take out as many yakuza as possible, slashing and shooting in a one-hit-one-kill fight to the death.","10 Sep, 2018",2309,2309,N/A,16,PEGI
884620,"A Total War Saga: THRONES OF BRITANNIA - Blood, Sweat and Spears",,"29 Aug, 2018",480,-1,N/A,18,PEGI
885000,Synth Riders,"Let the music move you in Synth Riders, a freestyle dance VR rhythm game with official custom song support and a thriving community!","12 Jul, 2018",4268,4268,83,12,PEGI
885140,七人杀阵 - Seven Sacrifices,"Seven girls came to a mountain villa on the outskirts to attend a party. Suddenly they were struck by a storm. They were trapped and lost contact with the outside world.Everyone was caught unawares by the accident, but the conspiracy has just begun.","14 Sep, 2018",947,947,N/A,,
885270,Naval Action - Hercules,,"21 Jun, 2018",291,291,N/A,,
885810,The Witch's House MV,"A young girl, Viola, is drawn inexorably to a mysterious manor that seems to change behind her back. It is a place of pain, turmoil and death. Plumb its detestable depths and abominable history. Untangle riddles that bar your perilous path. And flee the hellish halls of The Witch’s House.","30 Oct, 2018",4269,299,N/A,,
885970,Total War: ROME REMASTERED,"Total War: ROME REMASTERED lets you relive the legacy that defined the award-winning strategy game series. Remastered to 4K with multiple improvements to visuals as well as refinements to gameplay, it’s time to revisit a true classic. Not everyone gets a second chance to conquer the Roman Empire.","29 Apr, 2021",2541,22,N/A,16,PEGI
886060,Redout: Space Assault,"Redout: Space Assault is arcade space battle, coupling the trademark Redout adrenaline with the thrill of combat. Outsmart, outmaneuver, overpower, outclass your opponents in lightning-fast, adrenaline-inducing single-player space combat.","22 Jan, 2021",3462,3462,65,,
8870,BioShock Infinite,"Indebted to the wrong people, with his life on the line, veteran of the U.S. Cavalry and now hired gun, Booker DeWitt has only one opportunity to wipe his slate clean. He must rescue Elizabeth, a mysterious girl imprisoned since childhood and locked up in the flying city of Columbia.","25 Mar, 2013",2494,105,94,18,PEGI
887060,Asterix & Obelix XXL 2,Asterix & Obelix XXL 2 brings the experience of the original game to an unparalleled level. The enhanced graphics pay tribute to the comic books and the gameplay has been totally redesigned to make fighting the Romans even more fun!,"28 Nov, 2018",1336,27,N/A,,
887090,Blocks!: Richard III,Richard the Third is an epic two-player wargame that recreates the bloody dynastic struggle in the 15th century between the royal houses of Lancaster and York for the throne of England.,"9 Oct, 2019",936,936,N/A,,
887120,Conan Exiles - Jewel of the West Pack,,"2 Aug, 2018",88,88,N/A,,
887420,Warman,Warman is an action-adventure game. Explore and fight your way through handcrafted challenges on your own or with your friends. Each dungeon layout is unique!,"29 Jul, 2019",4270,4270,N/A,,
887720,Devil's Hunt,"The war between Demons and Angels takes you to hell and back in Devil’s Hunt. Play as Desmond in this third-person action adventure game, as he discovers his demonic powers with the fate of the world hanging in the balance of the greatest conflict known to humankind.","17 Sep, 2019",4271,324,47,,
888530,Yaga,"Play as Ivan, a one-handed blacksmith with incredibly bad luck, who must take on the impossible tasks given to him by the tzar. All the while the mysterious witch, Baba Yaga, watches over Ivan's fate.","12 Jan, 2021",4272,20,N/A,16,PEGI
888650,"Northgard - Sváfnir, Clan of the Snake",,"19 Jul, 2018",152,153,N/A,,
888790,Sabbat of the Witch,"Hoshina Shuuji has a secret: He has a mysterious power that allows him to perceive the emotions of others. However, he is soon to find out that he is not the only one who has something he doesn't want others to find out about as Ayachi Nene, a classmate, likewise has a secret.","26 Oct, 2018",824,57,N/A,,
888850,NTBSS: Master Character Training Pack - Jiraiya,,"4 Oct, 2018",539,55,N/A,12,PEGI
888855,NTBSS: Master Character Training Pack - Minato Namikaze,,"15 Nov, 2018",539,55,N/A,12,PEGI
888858,NTBSS: Master Character Training Pack - Madara Uchiha,,"4 Apr, 2019",539,55,N/A,12,PEGI
888872,NARUTO TO BORUTO: SHINOBI STRIKER Season Pass,,"30 Aug, 2018",539,55,N/A,12,PEGI
888990,雨上がりのハナビィ Ameagari no Hanaby,A 2D platforming adventure featuring fireworks,"22 Sep, 2018",4273,4273,N/A,,
889071,Idle Champions - Asharra's Starter Pack,,"9 Jul, 2019",1958,-1,N/A,,
